,Unnamed: 0,node1,node2,label,nb_common_labels,nb_common_genres,squared_popularity_diff,cn,pa,tn,minTriangles,maxTriangles,minCoefficient,maxCoefficient,sp,sl
1,924,1496,8598,0,0.0,0.0,62,0.0,3.0,4.0,0,2,0.0,0.6666666666666666,0.0,0.0
2,2391,1190,215,0,0.0,0.0,36,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
3,1159,2544,5791,0,0.0,0.0,7,0.0,12.0,7.0,1,5,0.3333333333333333,0.8333333333333334,0.0,0.0
4,2557,188,530,0,0.0,0.0,4,0.0,78.0,9.0,1,9,0.42857142857142855,1.0,0.0,0.0
0,2780,311,7970,0,0.0,0.0,8,0.0,8.0,5.0,0,1,0.0,0.16666666666666666,0.0,0.0
1,2347,2595,2769,0,0.0,0.0,2,1.0,24.0,6.0,2,3,0.5,0.6666666666666666,0.0,0.0
2,4316,1027,456,0,0.0,0.0,8,0.0,280.0,37.0,4,11,0.02217741935483871,0.4,0.0,0.0
3,4841,2654,7619,0,0.0,0.0,33,0.0,249.0,45.0,3,39,0.04529616724738676,1.0,0.0,0.0
4,944,2582,7608,0,1.0,5.0,23,1.0,1870.0,96.0,2,103,0.02407667134174848,0.3333333333333333,0.0,0.0
0,3261,256,1317,0,0.0,0.0,9,0.0,2.0,3.0,0,1,0.0,1.0,0.0,0.0
1,2834,2711,2586,0,0.0,1.0,12,0.0,8.0,7.0,0,10,0.0,0.6666666666666666,0.0,0.0
2,1363,1020,7365,0,0.0,0.0,16,0.0,165.0,27.0,1,10,0.03333333333333333,1.0,0.0,0.0
3,4205,541,490,0,0.0,0.0,0,0.0,60.0,8.0,3,6,0.5,1.0,0.0,0.0
4,3783,1725,5440,0,0.0,0.0,49,0.0,27.0,11.0,1,5,0.1388888888888889,1.0,0.0,0.0
0,2455,2636,4017,0,0.0,0.0,77,1.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
1,4230,113,2928,0,0.0,0.0,46,0.0,30.0,9.0,2,5,0.2,0.8333333333333334,0.0,0.0
2,1414,1119,7944,0,0.0,6.0,7,2.0,224.0,23.0,10,17,0.15151515151515152,0.21794871794871795,0.0,0.0
3,4290,1095,7643,0,0.0,0.0,58,1.0,253.0,11.0,3,4,0.14285714285714285,0.4,0.0,0.0
4,4154,1975,5393,0,0.0,0.0,13,0.0,27.0,8.0,3,6,0.6,1.0,0.0,0.0
0,345,273,459,0,0.0,2.0,19,1.0,352.0,39.0,4,31,0.05525846702317291,0.26666666666666666,0.0,0.0
1,1940,79,1537,0,0.0,0.0,7,0.0,42.0,10.0,4,5,0.4,0.5,0.0,0.0
2,1767,1335,7771,0,0.0,0.0,28,0.0,32.0,28.0,0,8,0.0,0.022792022792022793,0.0,0.0
3,2045,2302,2229,0,1.0,0.0,3,1.0,4.0,3.0,0,1,0.0,1.0,0.0,0.0
4,4477,1049,3801,0,0.0,0.0,71,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
0,485,1347,7294,0,0.0,0.0,42,0.0,4.0,4.0,0,1,0.0,1.0,0.0,0.0
1,3716,471,7941,0,0.0,0.0,70,0.0,113.0,25.0,0,25,0.0,0.09057971014492754,0.0,0.0
2,1342,939,439,0,0.0,0.0,15,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
3,2725,114,457,0,1.0,3.0,23,1.0,80.0,13.0,5,8,0.23809523809523808,0.38095238095238093,0.0,0.0
4,3995,113,7547,0,0.0,0.0,9,1.0,876.0,88.0,2,232,0.06655192197360872,0.2,0.0,0.0
0,4970,1095,2567,0,1.0,0.0,7,1.0,44.0,9.0,1,3,0.14285714285714285,0.3333333333333333,0.0,0.0
1,4586,406,7779,0,0.0,0.0,3,0.0,728.0,30.0,11,27,0.1067193675889328,0.5238095238095238,0.0,0.0
2,4944,2059,1436,0,0.0,0.0,9,0.0,3.0,4.0,0,3,0.0,1.0,0.0,0.0
3,4962,335,326,0,0.0,0.0,26,1.0,4.0,3.0,0,0,0.0,0.0,1.0,0.0
4,2301,2552,2687,0,0.0,0.0,56,0.0,4.0,5.0,0,6,0.0,1.0,0.0,0.0
0,3681,1053,3845,0,0.0,0.0,61,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0.0
1,4661,2284,7224,0,0.0,0.0,43,0.0,884.0,41.0,30,57,0.07936507936507936,0.7307692307692307,0.0,0.0
2,2509,372,937,0,0.0,0.0,50,0.0,2.0,3.0,0,1,0.0,1.0,0.0,0.0
3,2847,413,5899,0,0.0,0.0,11,0.0,12.0,5.0,1,2,0.6666666666666666,1.0,0.0,0.0
4,1612,1837,2340,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0
0,1259,1053,3802,0,1.0,0.0,52,1.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0
1,4955,1136,456,0,0.0,0.0,10,0.0,200.0,37.0,4,11,0.02217741935483871,0.4,0.0,0.0
2,564,1001,445,0,0.0,0.0,39,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
3,904,311,2721,0,0.0,0.0,7,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
4,3609,226,1231,0,0.0,0.0,22,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
0,1863,2662,7563,0,0.0,0.0,26,0.0,800.0,30.0,23,30,0.22058823529411764,0.2948717948717949,0.0,0.0
1,898,467,2633,0,0.0,0.0,15,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
2,693,2566,811,0,0.0,0.0,18,0.0,4.0,5.0,0,1,0.0,0.16666666666666666,0.0,0.0
3,383,1788,7523,0,0.0,4.0,55,0.0,165.0,29.0,3,14,0.043076923076923075,1.0,0.0,0.0
4,4594,775,849,0,0.0,0.0,46,0.0,4.0,2.0,0,0,0.0,0.0,0.0,0.0
0,3164,2479,811,0,0.0,0.0,18,1.0,8.0,5.0,1,1,0.16666666666666666,1.0,0.0,0.0
1,922,752,7301,0,0.0,0.0,41,0.0,52.0,14.0,1,5,0.09090909090909091,0.3333333333333333,0.0,0.0
2,4502,1966,5267,0,1.0,0.0,3,1.0,33.0,10.0,1,5,0.17857142857142858,0.3333333333333333,1.0,1.0
3,923,1652,4843,0,0.0,0.0,20,0.0,40.0,13.0,9,16,0.5714285714285714,0.9,0.0,0.0
4,703,1896,3134,0,0.0,0.0,17,0.0,4.0,4.0,1,1,1.0,1.0,0.0,0.0
0,1511,673,613,0,0.0,0.0,35,0.0,25.0,8.0,4,4,0.6666666666666666,0.6666666666666666,0.0,0.0
1,1285,2440,5461,0,0.0,0.0,25,0.0,20.0,19.0,0,86,0.0,0.5620915032679739,0.0,0.0
2,666,2524,2622,0,0.0,0.0,4,1.0,33.0,7.0,2,3,0.2,1.0,0.0,0.0
3,3864,2040,2947,0,0.0,0.0,26,0.0,8.0,5.0,0,1,0.0,0.16666666666666666,0.0,0.0
4,4777,609,198,0,0.0,0.0,42,1.0,91.0,51.0,0,81,0.0,0.06352941176470588,0.0,0.0
0,3238,2571,7979,0,0.0,0.0,40,0.0,12.0,11.0,0,9,0.0,0.2,0.0,0.0
1,2699,2291,7436,0,0.0,0.0,69,0.0,306.0,38.0,0,34,0.0,0.05396825396825397,0.0,0.0
2,3466,2500,404,0,0.0,0.0,12,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
3,415,2497,3168,0,0.0,2.0,22,0.0,7.0,6.0,0,5,0.0,0.5,0.0,0.0
4,1541,2117,1970,0,0.0,0.0,4,0.0,16.0,6.0,0,3,0.0,1.0,0.0,0.0
0,2053,419,7487,0,0.0,0.0,53,0.0,195.0,90.0,0,61,0.0,0.01557711950970378,0.0,0.0
1,4770,1384,8551,0,0.0,0.0,3,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
2,2462,2578,2490,0,0.0,0.0,58,0.0,4.0,4.0,0,1,0.0,1.0,1.0,0.0
3,1705,70,3000,0,0.0,0.0,2,0.0,16.0,7.0,1,5,0.5,1.0,0.0,0.0
4,2776,286,1098,0,0.0,2.0,19,0.0,24.0,13.0,0,13,0.0,0.19696969696969696,0.0,0.0
0,4610,195,678,0,0.0,0.0,22,0.0,84.0,20.0,6,35,0.2916666666666667,1.0,0.0,0.0
1,4737,113,1272,0,0.0,0.0,11,1.0,12.0,6.0,1,2,0.2,1.0,0.0,0.0
2,2124,2073,2939,0,0.0,0.0,9,0.0,4.0,5.0,0,5,0.0,0.8333333333333334,0.0,0.0
3,4712,886,1247,0,0.0,0.0,27,0.0,2.0,3.0,0,1,0.0,1.0,0.0,0.0
4,3867,2596,5612,0,0.0,0.0,23,0.0,6.0,4.0,0,1,0.0,1.0,0.0,0.0
0,4654,1919,2989,0,0.0,0.0,2,0.0,9.0,10.0,0,36,0.0,1.0,0.0,0.0
1,1699,2653,3531,0,0.0,1.0,10,0.0,42.0,9.0,3,14,0.9333333333333333,1.0,0.0,0.0
2,2465,201,461,0,0.0,0.0,30,0.0,4.0,4.0,0,1,0.0,0.3333333333333333,0.0,0.0
3,313,1344,1220,0,1.0,0.0,8,1.0,5.0,2.0,0,1,0.0,1.0,1.0,1.0
4,2903,1083,7303,0,0.0,0.0,2,0.0,11.0,9.0,0,15,0.0,0.5357142857142857,0.0,0.0
0,612,1695,2959,0,0.0,0.0,5,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
1,3575,1316,7330,0,0.0,0.0,13,0.0,19.0,19.0,0,11,0.0,0.0718954248366013,0.0,0.0
2,4155,2633,4072,0,0.0,0.0,15,0.0,3.0,4.0,0,2,0.0,0.6666666666666666,0.0,0.0
3,4498,2307,1759,0,1.0,0.0,22,1.0,36.0,12.0,3,22,0.4888888888888889,1.0,0.0,0.0
4,2192,184,1237,0,0.0,0.0,5,0.0,10.0,7.0,0,5,0.0,0.5,0.0,0.0
0,4882,2620,3538,0,0.0,0.0,39,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
1,4780,754,893,0,0.0,0.0,40,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
2,1387,1801,7458,0,0.0,0.0,63,0.0,80.0,12.0,0,3,0.0,0.05454545454545454,0.0,0.0
3,3968,818,440,0,0.0,0.0,6,0.0,2.0,3.0,0,1,0.0,1.0,0.0,0.0
4,3877,1551,7558,0,0.0,0.0,13,0.0,6.0,5.0,1,3,1.0,1.0,0.0,0.0
0,3684,419,7628,0,0.0,0.0,33,0.0,87.0,66.0,0,59,0.0,0.028365384615384615,0.0,0.0
1,789,1075,7572,0,0.0,0.0,16,0.0,114.0,19.0,1,17,0.1619047619047619,0.16666666666666666,0.0,0.0
2,629,2363,5285,0,0.0,0.0,14,0.0,11.0,7.0,0,10,0.0,0.6666666666666666,0.0,0.0
3,1965,309,7612,0,1.0,0.0,7,0.0,84.0,17.0,1,2,0.015151515151515152,0.2,0.0,0.0
4,4920,2621,2654,0,0.0,0.0,82,1.0,9.0,5.0,3,3,1.0,1.0,0.0,0.0
0,692,264,7300,0,1.0,3.0,16,1.0,292.0,58.0,0,54,0.0,0.03506493506493506,0.0,0.0
1,348,2712,4852,0,0.0,0.0,44,0.0,2.0,3.0,0,1,0.0,1.0,1.0,1.0
2,1048,1853,5411,0,0.0,0.0,8,0.0,52.0,12.0,1,8,0.17777777777777778,1.0,0.0,0.0
3,173,1297,262,0,0.0,0.0,43,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
4,4747,2221,3917,0,0.0,1.0,34,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
0,344,1750,7655,0,0.0,0.0,36,0.0,20.0,16.0,0,9,0.0,0.08571428571428572,0.0,0.0
1,1748,1055,7860,0,0.0,0.0,4,0.0,26.0,15.0,1,1,0.01282051282051282,1.0,0.0,0.0
2,3024,860,939,0,0.0,0.0,10,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
3,3651,1529,1915,0,0.0,0.0,1,0.0,3.0,4.0,0,1,0.0,0.3333333333333333,0.0,0.0
4,4322,2284,2320,0,1.0,0.0,13,1.0,17.0,13.0,0,57,0.0,0.7307692307692307,0.0,1.0
0,3211,1041,1045,0,1.0,0.0,18,1.0,10.0,4.0,1,2,0.6666666666666666,1.0,1.0,1.0
1,2428,2042,1899,0,0.0,0.0,32,0.0,46.0,20.0,0,19,0.0,0.12418300653594772,0.0,0.0
2,1540,1383,2103,0,0.0,0.0,8,0.0,175.0,30.0,21,80,0.31620553359683795,1.0,0.0,0.0
3,266,550,113,0,0.0,0.0,62,0.0,48.0,9.0,2,5,0.2,0.8333333333333334,0.0,0.0
4,2425,1320,1342,0,1.0,0.0,2,1.0,12.0,3.0,1,1,1.0,1.0,0.0,0.0
0,3490,1132,7342,0,0.0,0.0,16,0.0,100.0,19.0,1,8,0.058823529411764705,1.0,0.0,0.0
1,2188,1524,5469,0,0.0,0.0,69,0.0,13.0,11.0,0,26,0.0,0.5777777777777777,0.0,0.0
2,709,2103,1861,0,0.0,0.0,1,0.0,50.0,25.0,1,80,0.31620553359683795,1.0,0.0,0.0
3,3249,1975,7572,0,0.0,0.0,32,0.0,57.0,18.0,3,17,0.1619047619047619,1.0,0.0,0.0
4,630,373,7337,0,0.0,0.0,39,0.0,20.0,16.0,0,4,0.0,0.0380952380952381,0.0,0.0
0,3454,1153,3499,0,0.0,0.0,10,1.0,10.0,3.0,0,1,0.0,0.3333333333333333,0.0,0.0
1,238,1810,2551,0,0.0,3.0,29,0.0,36.0,12.0,5,7,0.25,0.8333333333333334,0.0,0.0
2,3729,673,263,0,0.0,0.0,34,0.0,25.0,8.0,4,6,0.6666666666666666,1.0,0.0,0.0
3,1376,329,8269,0,0.0,0.0,32,0.0,60.0,13.0,1,13,0.1,0.4642857142857143,0.0,0.0
4,1040,1783,3780,0,0.0,0.0,24,0.0,24.0,9.0,0,10,0.0,0.47619047619047616,0.0,0.0
0,3210,2590,577,0,0.0,0.0,25,0.0,4.0,5.0,0,3,0.0,0.5,0.0,0.0
1,4164,286,2663,0,0.0,0.0,78,1.0,48.0,13.0,1,13,0.19696969696969696,1.0,0.0,0.0
2,2398,2042,5198,0,1.0,0.0,50,2.0,46.0,18.0,1,19,0.12418300653594772,1.0,0.0,1.0
3,4588,2678,7743,0,1.0,0.0,23,0.0,64.0,19.0,3,11,0.10476190476190476,0.5,0.0,0.0
4,1824,1217,7268,0,0.0,6.0,6,2.0,18.0,7.0,2,3,0.2,0.6666666666666666,0.0,0.0
0,2910,646,237,0,0.0,0.0,14,0.0,28.0,6.0,1,4,0.6666666666666666,1.0,0.0,0.0
1,2896,1236,762,0,0.0,0.0,9,0.0,36.0,7.0,0,9,0.0,0.9,0.0,0.0
2,4879,347,855,0,0.0,0.0,31,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
3,1219,235,249,0,1.0,3.0,22,1.0,9.0,9.0,0,8,0.0,0.2222222222222222,0.0,0.0
4,511,2239,2210,0,1.0,0.0,11,1.0,3.0,3.0,0,3,0.0,1.0,0.0,0.0
0,125,1533,7532,0,0.0,0.0,68,0.0,49.0,29.0,0,18,0.0,0.047619047619047616,0.0,0.0
1,3140,30,14,0,0.0,0.0,32,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0
2,2108,2455,2704,0,0.0,0.0,32,1.0,3.0,1.0,0,0,0.0,0.0,1.0,1.0
3,3528,247,552,0,0.0,0.0,0,0.0,3.0,4.0,0,3,0.0,1.0,0.0,0.0
4,3878,911,940,0,1.0,0.0,57,1.0,4.0,2.0,0,1,0.0,1.0,1.0,1.0
0,2155,215,7619,0,0.0,0.0,13,0.0,83.0,43.0,0,39,0.0,0.04529616724738676,0.0,0.0
1,4300,2304,2933,0,0.0,0.0,2,0.0,45.0,17.0,0,100,0.0,0.9523809523809523,0.0,0.0
2,3199,302,1253,0,0.0,0.0,11,0.0,24.0,4.0,0,2,0.0,0.6666666666666666,0.0,0.0
3,856,477,7294,0,0.0,3.0,5,0.0,12.0,8.0,0,15,0.0,1.0,0.0,0.0
4,2943,1633,7608,0,0.0,0.0,46,0.0,170.0,94.0,0,103,0.0,0.02407667134174848,0.0,0.0
0,4590,2719,2524,0,1.0,6.0,24,1.0,66.0,9.0,2,5,0.2,0.5,1.0,1.0
1,1501,156,4340,0,0.0,0.0,31,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
2,4508,778,782,0,2.0,0.0,36,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0
3,3759,474,7702,0,1.0,0.0,22,0.0,20.0,10.0,0,2,0.0,0.05555555555555555,0.0,0.0
4,3914,2220,2208,0,1.0,0.0,0,1.0,3.0,3.0,0,2,0.0,0.6666666666666666,1.0,1.0
0,1283,855,822,0,0.0,0.0,22,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
1,2620,2440,5416,0,0.0,0.0,38,0.0,60.0,21.0,3,86,0.5620915032679739,1.0,0.0,0.0
2,64,2607,2653,0,0.0,0.0,13,1.0,3.0,3.0,0,3,0.0,1.0,1.0,1.0
3,952,2663,7952,0,0.0,0.0,41,0.0,8.0,6.0,1,6,1.0,1.0,0.0,0.0
4,352,744,614,0,0.0,0.0,18,0.0,4.0,4.0,0,3,0.0,1.0,0.0,0.0
0,2758,2486,562,0,0.0,5.0,7,0.0,138.0,14.0,5,11,0.3055555555555556,0.5,0.0,0.0
1,2399,1320,1268,0,1.0,0.0,18,1.0,24.0,5.0,1,3,0.5,1.0,0.0,0.0
2,1988,346,3506,0,0.0,0.0,57,0.0,6.0,5.0,0,1,0.0,1.0,0.0,0.0
3,4145,2728,7939,0,0.0,0.0,11,0.0,8.0,8.0,0,15,0.0,0.7142857142857143,0.0,0.0
4,369,2230,8592,0,0.0,0.0,2,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
0,3090,2370,94,0,0.0,0.0,2,0.0,8.0,5.0,0,1,0.0,0.3333333333333333,0.0,0.0
1,1291,1772,7725,0,0.0,0.0,21,0.0,72.0,12.0,1,11,0.24444444444444444,1.0,0.0,0.0
2,2902,723,646,0,0.0,0.0,5,1.0,8.0,2.0,0,1,0.0,1.0,1.0,1.0
3,3358,2508,464,0,0.0,0.0,42,0.0,6.0,5.0,0,0,0.0,0.0,0.0,0.0
4,4688,2305,2246,0,0.0,0.0,8,1.0,32.0,11.0,6,18,0.6428571428571429,1.0,0.0,1.0
0,627,1319,7737,0,0.0,0.0,8,1.0,54.0,24.0,0,17,0.0,0.06719367588932806,0.0,0.0
1,2442,147,1065,0,0.0,0.0,9,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
2,4862,2678,1319,0,0.0,0.0,29,0.0,8.0,6.0,0,3,0.0,0.5,0.0,0.0
3,654,2024,5429,0,0.0,0.0,33,0.0,6.0,4.0,0,1,0.0,1.0,0.0,0.0
4,2286,1859,2936,0,0.0,0.0,1,0.0,16.0,16.0,0,92,0.0,0.8761904761904762,0.0,0.0
0,263,2065,1839,0,0.0,0.0,40,1.0,33.0,11.0,3,9,0.25,1.0,0.0,0.0
1,2066,2676,2714,0,1.0,1.0,7,1.0,30.0,9.0,1,12,0.42857142857142855,1.0,0.0,0.0
2,4256,2302,3858,0,0.0,0.0,34,0.0,20.0,12.0,1,42,0.9333333333333333,1.0,0.0,0.0
3,2984,1508,7619,0,0.0,0.0,19,0.0,83.0,43.0,0,39,0.0,0.04529616724738676,0.0,0.0
4,2182,285,530,0,0.0,0.0,82,0.0,78.0,10.0,0,9,0.0,0.42857142857142855,0.0,0.0
0,4130,583,511,0,0.0,0.0,0,1.0,13.0,10.0,0,16,0.0,0.35555555555555557,1.0,1.0
1,3526,1321,755,0,0.0,0.0,69,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
2,1913,329,7110,0,1.0,0.0,10,0.0,216.0,31.0,1,28,0.08615384615384615,0.1,0.0,0.0
3,1397,2581,7771,0,0.0,0.0,77,1.0,224.0,31.0,3,8,0.022792022792022793,0.3,0.0,0.0
4,1412,315,3167,0,0.0,5.0,11,0.0,7.0,7.0,0,6,0.0,0.4,0.0,0.0
0,822,554,7351,0,0.0,0.0,4,0.0,2.0,3.0,0,1,0.0,1.0,0.0,0.0
1,3652,2293,8594,0,0.0,0.0,26,0.0,18.0,8.0,1,2,0.13333333333333333,1.0,0.0,0.0
2,3688,1928,2973,0,0.0,0.0,2,0.0,44.0,16.0,1,17,0.18681318681318682,1.0,0.0,0.0
3,4667,1511,7455,0,0.0,0.0,49,0.0,119.0,12.0,4,21,0.6666666666666666,0.75,0.0,0.0
4,4346,1097,1334,0,0.0,0.0,43,0.0,18.0,9.0,3,3,0.2,1.0,0.0,0.0
0,4987,2207,2234,0,1.0,0.0,3,1.0,6.0,6.0,0,15,0.0,1.0,1.0,1.0
1,1197,1681,2713,0,0.0,0.0,44,0.0,4.0,4.0,0,1,0.0,0.3333333333333333,0.0,0.0
2,3649,432,274,0,0.0,0.0,22,0.0,10.0,7.0,1,1,0.1,1.0,0.0,0.0
3,3696,93,7859,0,0.0,0.0,29,0.0,253.0,20.0,2,15,0.044444444444444446,0.3333333333333333,0.0,0.0
4,4475,1051,7531,0,0.0,0.0,42,0.0,28.0,9.0,1,7,0.3333333333333333,1.0,0.0,0.0
0,1815,1924,7406,0,1.0,3.0,28,0.0,270.0,55.0,1,45,0.033936651583710405,0.3333333333333333,0.0,0.0
1,3287,458,474,0,1.0,1.0,4,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0
2,3146,1858,5460,0,0.0,0.0,12,0.0,20.0,19.0,0,84,0.0,0.5490196078431373,0.0,0.0
3,2962,1268,217,0,0.0,0.0,21,0.0,102.0,15.0,3,19,0.34545454545454546,0.5,0.0,0.0
4,3058,1501,1485,0,2.0,0.0,10,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0
0,2990,183,1317,0,0.0,0.0,10,0.0,4.0,4.0,1,1,1.0,1.0,0.0,0.0
1,2334,1075,4907,0,0.0,0.0,7,0.0,6.0,5.0,0,1,0.0,0.16666666666666666,0.0,0.0
2,1946,335,1282,0,0.0,0.0,27,0.0,6.0,4.0,0,1,0.0,1.0,0.0,0.0
3,3679,2562,3230,0,0.0,0.0,11,0.0,9.0,5.0,0,3,0.0,0.5,0.0,0.0
4,2686,2476,2691,0,0.0,0.0,25,1.0,4.0,4.0,0,6,0.0,1.0,1.0,1.0
0,1795,555,539,0,1.0,0.0,0,1.0,12.0,4.0,1,3,1.0,1.0,0.0,0.0
1,4891,1956,8475,0,0.0,0.0,33,0.0,12.0,8.0,1,13,0.8666666666666667,1.0,0.0,0.0
2,4992,1227,183,0,0.0,0.0,21,0.0,4.0,4.0,0,1,0.0,1.0,0.0,0.0
3,602,1105,7075,0,1.0,0.0,50,0.0,68.0,47.0,0,40,0.0,0.03864734299516908,0.0,0.0
4,4414,248,268,0,0.0,0.0,44,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0.0
0,3426,2364,8648,0,3.0,0.0,10,0.0,6.0,5.0,0,0,0.0,0.0,0.0,0.0
1,1690,1537,8429,0,0.0,0.0,5,0.0,14.0,6.0,0,5,0.0,0.5,0.0,0.0
2,1476,2241,2315,0,0.0,0.0,27,1.0,24.0,9.0,4,15,0.6666666666666666,1.0,1.0,1.0
3,2629,1966,2025,0,0.0,0.0,2,1.0,77.0,14.0,5,11,0.17857142857142858,0.5238095238095238,0.0,0.0
4,869,2590,7939,0,0.0,0.0,27,0.0,4.0,5.0,0,3,0.0,0.5,0.0,0.0
0,723,2632,5611,0,0.0,0.0,47,0.0,3.0,3.0,0,1,0.0,1.0,0.0,0.0
1,4691,1791,5689,0,0.0,0.0,57,0.0,12.0,4.0,0,1,0.0,0.3333333333333333,0.0,0.0
2,4813,805,3444,0,0.0,0.0,2,1.0,2.0,2.0,0,1,0.0,1.0,0.0,0.0
3,3815,597,498,0,0.0,0.0,0,1.0,8.0,5.0,1,4,0.6666666666666666,1.0,0.0,0.0
4,1411,1651,8418,0,0.0,0.0,16,0.0,8.0,6.0,0,4,0.0,0.4,0.0,0.0
0,4938,1672,5360,0,0.0,0.0,2,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0.0
1,100,2551,7661,0,0.0,0.0,78,0.0,18.0,10.0,1,7,0.25,1.0,0.0,0.0
2,3631,2525,7934,0,0.0,0.0,0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
3,796,1808,8468,0,0.0,0.0,52,0.0,115.0,20.0,4,12,0.11428571428571428,0.4,0.0,0.0
4,268,1900,2414,0,0.0,0.0,10,0.0,18.0,14.0,0,40,0.0,0.5128205128205128,0.0,0.0
0,2250,2304,83,0,0.0,0.0,39,1.0,6.0,3.0,0,0,0.0,0.0,0.0,0.0
1,130,2711,3363,0,0.0,0.0,8,0.0,112.0,15.0,10,10,0.2777777777777778,0.6666666666666666,0.0,0.0
2,464,1223,7375,0,1.0,0.0,29,1.0,76.0,14.0,0,16,0.0,0.20512820512820512,0.0,0.0
3,2941,1538,2487,0,0.0,0.0,56,0.0,12.0,7.0,1,3,0.3333333333333333,0.5,0.0,0.0
4,1934,550,250,0,0.0,0.0,5,0.0,8.0,5.0,0,5,0.0,0.8333333333333334,0.0,0.0
0,4843,1223,1193,0,1.0,0.0,46,1.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
1,3472,2503,2646,0,0.0,0.0,53,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0
2,2630,1104,559,0,0.0,0.0,22,1.0,9.0,5.0,0,0,0.0,0.0,0.0,0.0
3,3517,2522,7605,0,0.0,0.0,48,0.0,57.0,39.0,0,20,0.0,0.02844950213371266,0.0,0.0
4,2363,2253,1880,0,0.0,0.0,33,0.0,276.0,17.0,0,59,0.0,0.5619047619047619,0.0,0.0
0,3388,445,7317,0,0.0,0.0,0,0.0,4.0,3.0,0,1,0.0,1.0,0.0,0.0
1,283,1522,8538,0,0.0,0.0,44,0.0,2992.0,32.0,8,252,0.2222222222222222,0.9960474308300395,0.0,0.0
2,363,937,266,0,0.0,0.0,57,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
3,4247,541,215,0,0.0,0.0,44,0.0,4.0,5.0,0,3,0.0,0.5,0.0,0.0
4,753,402,2544,0,0.0,3.0,19,1.0,15.0,5.0,1,1,0.3333333333333333,0.3333333333333333,0.0,0.0
0,1962,1292,1214,0,1.0,0.0,5,1.0,10.0,4.0,0,3,0.0,0.5,1.0,1.0
1,2981,858,770,0,0.0,0.0,6,1.0,10.0,3.0,0,1,0.0,1.0,0.0,0.0
2,3543,2582,2866,0,0.0,3.0,33,0.0,44.0,7.0,0,2,0.0,0.3333333333333333,0.0,0.0
3,740,2229,2117,0,1.0,0.0,9,0.0,8.0,5.0,0,0,0.0,0.0,0.0,0.0
4,1359,1536,2214,0,0.0,0.0,10,0.0,92.0,25.0,3,87,0.37662337662337664,1.0,0.0,0.0
0,4624,1098,2610,0,0.0,0.0,35,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0
1,2247,1819,7174,0,0.0,0.0,22,0.0,308.0,16.0,6,22,0.3333333333333333,1.0,0.0,0.0
2,1203,1649,8012,0,0.0,0.0,34,0.0,24.0,11.0,1,6,0.16666666666666666,1.0,0.0,0.0
3,1981,1179,7702,0,0.0,0.0,40,0.0,20.0,10.0,0,2,0.0,0.05555555555555555,0.0,0.0
4,579,1356,7351,0,0.0,0.0,80,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
0,2159,1098,3819,0,0.0,0.0,32,0.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0
1,2907,2562,3507,0,0.0,0.0,14,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0.0
2,3954,1019,5891,0,0.0,0.0,51,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0.0
