,Unnamed: 0,node1,node2,label,nb_common_labels,nb_common_genres,squared_popularity_diff,cn,pa,tn,minTriangles,maxTriangles,minCoefficient,maxCoefficient,sp,sl
0,75,7034,8596,0,1,5,13,1.0,320.0,32.0,5,23,0.032679738562091505,0.21904761904761905,0.0,0.0
0,76,7034,1681,0,0.0,0.0,53,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,77,7034,1558,0,0.0,1,46,1.0,60.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,78,7034,1680,0,0.0,0.0,21,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,79,7034,1688,0,0.0,0.0,41,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,80,7034,1689,0,0.0,0.0,42,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,81,7034,1682,0,0.0,0.0,54,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,82,7034,1695,0,0.0,0.0,52,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,83,7034,1683,0,0.0,0.0,44,0.0,360.0,29.0,5,13,0.032679738562091505,0.23636363636363636,0.0,0.0
0,84,7034,7189,0,0.0,1,48,1.0,580.0,37.0,5,27,0.032679738562091505,0.14210526315789473,0.0,0.0
0,85,7034,1709,0,0.0,0.0,54,0.0,120.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,86,7034,8255,0,0.0,2,19,0.0,300.0,30.0,5,11,0.032679738562091505,0.16666666666666666,0.0,0.0
0,87,7034,1710,0,0.0,0.0,55,0.0,80.0,22.0,5,5,0.032679738562091505,0.8333333333333334,0.0,0.0
0,88,7034,1711,0,0.0,0.0,23,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,89,7034,7400,0,0.0,2,0,1.0,1380.0,65.0,5,84,0.032679738562091505,0.07446808510638298,0.0,0.0
0,90,7034,7206,0,0.0,2,23,1.0,360.0,31.0,5,7,0.032679738562091505,0.07692307692307693,0.0,0.0
0,91,7034,7164,0,2,1,8,3.0,480.0,34.0,5,9,0.032679738562091505,0.05263157894736842,0.0,0.0
0,92,7034,8242,0,0.0,0.0,40,0.0,560.0,28.0,5,44,0.032679738562091505,0.9777777777777777,0.0,0.0
0,93,7034,7163,0,0.0,3,26,2.0,1980.0,37.0,5,44,0.032679738562091505,0.20952380952380953,0.0,0.0
0,94,7034,8235,0,2,1,5,1.0,700.0,32.0,5,40,0.032679738562091505,0.38095238095238093,0.0,0.0
0,95,7034,7077,0,3,2,8,5.0,1500.0,57.0,5,80,0.032679738562091505,0.08456659619450317,0.0,0.0
0,96,7034,7424,0,2,5,10,0.0,1340.0,63.0,5,62,0.032679738562091505,0.06262626262626263,0.0,0.0
0,97,7034,8781,0,1,0.0,14,1.0,1680.0,38.0,5,65,0.032679738562091505,0.30952380952380953,0.0,0.0
0,98,7034,3832,0,0.0,0.0,18,1.0,1620.0,36.0,5,66,0.032679738562091505,0.38596491228070173,0.0,0.0
0,99,7034,3854,0,0.0,0.0,13,0.0,200.0,28.0,5,44,0.032679738562091505,0.9777777777777777,0.0,0.0
0,100,7034,0,0,0.0,0.0,31,0.0,240.0,28.0,5,39,0.032679738562091505,0.8666666666666667,0.0,0.0
0,101,7034,7224,0,0.0,0.0,16,1.0,2060.0,62.0,5,52,0.032679738562091505,0.052525252525252523,0.0,0.0
0,102,7034,3848,0,0.0,0.0,7,1.0,360.0,29.0,5,49,0.032679738562091505,0.7424242424242424,0.0,0.0
0,103,7034,1487,0,1,5,15,0.0,120.0,22.0,3,5,0.032679738562091505,0.5,0.0,0.0
0,104,7034,1486,0,0.0,0.0,32,0.0,80.0,21.0,1,5,0.032679738562091505,0.3333333333333333,0.0,0.0
0,105,7034,106,0,0.0,2,13,0.0,160.0,24.0,5,7,0.032679738562091505,0.4666666666666667,0.0,0.0
0,106,7034,1485,0,0.0,0.0,33,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,107,7034,8245,0,0.0,5,9,0.0,420.0,32.0,5,42,0.032679738562091505,0.46153846153846156,0.0,0.0
0,108,7034,1484,0,0.0,5,10,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,109,7034,1483,0,0.0,0.0,13,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,110,7034,8612,0,0.0,0.0,29,0.0,60.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,111,7034,8283,0,0.0,0.0,8,0.0,80.0,22.0,2,5,0.032679738562091505,0.3333333333333333,0.0,0.0
0,112,7034,8234,0,1,3,32,1.0,260.0,29.0,5,44,0.032679738562091505,0.6666666666666666,0.0,0.0
0,113,7034,8259,0,0.0,0.0,47,0.0,260.0,28.0,5,42,0.032679738562091505,0.9333333333333333,0.0,0.0
0,114,7034,8246,0,0.0,0.0,45,0.0,240.0,29.0,5,37,0.032679738562091505,0.6727272727272727,0.0,0.0
0,115,7034,8260,0,0.0,0.0,47,0.0,200.0,28.0,5,38,0.032679738562091505,0.8444444444444444,0.0,0.0
0,116,7034,8257,0,0.0,0.0,42,0.0,200.0,28.0,5,36,0.032679738562091505,0.8,0.0,0.0
0,117,7034,7167,0,0.0,2,27,2.0,1500.0,30.0,5,40,0.032679738562091505,0.43956043956043955,0.0,0.0
0,118,7034,1491,0,0.0,0.0,14,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,119,7034,964,0,0.0,0.0,7,0.0,80.0,21.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,120,7034,1488,0,0.0,1,26,0.0,120.0,22.0,5,5,0.032679738562091505,0.8333333333333334,0.0,0.0
0,121,7034,1489,0,0.0,0.0,31,0.0,120.0,22.0,5,5,0.032679738562091505,0.8333333333333334,0.0,0.0
0,122,7034,1492,0,0.0,0.0,24,0.0,40.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,123,7034,1501,0,0.0,0.0,43,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,124,7034,1502,0,0.0,0.0,34,0.0,40.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,125,7034,434,0,0.0,0.0,17,0.0,120.0,23.0,3,5,0.032679738562091505,0.3,0.0,0.0
0,126,7034,1505,0,0.0,0.0,44,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,127,7034,1506,0,0.0,1,27,0.0,40.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,128,7034,1504,0,0.0,0.0,24,0.0,60.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,129,7034,3856,0,0.0,0.0,18,0.0,220.0,29.0,5,42,0.032679738562091505,0.7636363636363637,0.0,0.0
0,130,7034,3858,0,0.0,0.0,37,0.0,200.0,28.0,5,44,0.032679738562091505,0.9777777777777777,0.0,0.0
0,131,7034,2224,0,0.0,0.0,37,0.0,220.0,29.0,5,41,0.032679738562091505,0.7454545454545455,0.0,0.0
0,132,7034,7382,0,1,5,7,2.0,700.0,34.0,5,10,0.032679738562091505,0.06535947712418301,0.0,0.0
0,133,7034,7095,0,2,2,1,3.0,440.0,34.0,5,39,0.032679738562091505,0.22807017543859648,0.0,0.0
0,134,7034,7384,0,3,0.0,7,2.0,2700.0,90.0,5,121,0.032679738562091505,0.04479822288041466,0.0,0.0
0,135,7034,7543,0,2,5,9,2.0,980.0,47.0,5,37,0.032679738562091505,0.07956989247311828,0.0,0.0
0,136,7034,1394,0,0.0,1,20,0.0,120.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,137,7034,1397,0,0.0,0.0,58,0.0,80.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,138,7034,1372,0,1,0.0,28,0.0,320.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,139,7034,1400,0,0.0,0.0,59,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,140,7034,1399,0,0.0,1,58,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,141,7034,1398,0,0.0,0.0,58,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,142,7034,1396,0,1,0.0,59,0.0,240.0,24.0,5,10,0.032679738562091505,0.6666666666666666,0.0,0.0
0,143,7034,1395,0,0.0,0.0,64,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,144,7034,1389,0,1,0.0,57,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,145,7034,7380,0,3,5,6,3.0,1740.0,75.0,5,157,0.032679738562091505,0.08870056497175141,0.0,0.0
0,146,7034,1374,0,1,0.0,40,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,147,7034,7463,0,1,2,19,2.0,1020.0,53.0,5,65,0.032679738562091505,0.09759759759759759,0.0,0.0
0,148,7034,7208,0,1,2,21,3.0,2220.0,92.0,5,65,0.02221462747778537,0.032679738562091505,0.0,0.0
0,149,7034,7152,0,4,2,11,1.0,520.0,36.0,5,25,0.032679738562091505,0.14619883040935672,0.0,0.0
0,150,7034,8304,0,0.0,1,23,0.0,40.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,151,7034,8290,0,0.0,0.0,23,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,152,7034,7327,0,0.0,0.0,13,0.0,380.0,35.0,5,10,0.032679738562091505,0.07352941176470588,0.0,0.0
0,153,7034,8285,0,0.0,0.0,21,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,154,7034,8284,0,0.0,0.0,2,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,155,7034,8286,0,0.0,0.0,3,0.0,60.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,156,7034,7496,0,2,1,26,0.0,880.0,46.0,5,40,0.032679738562091505,0.10582010582010581,0.0,0.0
0,157,7034,7485,0,0.0,0.0,54,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,158,7034,7481,0,1,0.0,37,0.0,220.0,26.0,5,9,0.032679738562091505,0.32142857142857145,0.0,0.0
0,159,7034,7482,0,1,0.0,7,0.0,1640.0,42.0,5,13,0.032679738562091505,0.04710144927536232,0.0,0.0
0,160,7034,7493,0,1,0.0,29,0.0,360.0,24.0,5,7,0.032679738562091505,0.4666666666666667,0.0,0.0
0,161,7034,7156,0,3,2,14,1.0,780.0,40.0,5,24,0.032679738562091505,0.09486166007905138,0.0,0.0
0,162,7034,7495,0,1,0.0,7,0.0,1300.0,34.0,5,9,0.032679738562091505,0.075,0.0,0.0
0,163,7034,7545,0,2,1,20,0.0,700.0,42.0,5,40,0.032679738562091505,0.14492753623188406,0.0,0.0
0,164,7034,7562,0,2,0.0,16,2.0,1080.0,53.0,5,60,0.032679738562091505,0.09009009009009009,0.0,0.0
0,165,7034,7564,0,1,0.0,41,0.0,380.0,33.0,5,16,0.032679738562091505,0.1523809523809524,0.0,0.0
0,166,7034,7626,0,3,2,3,1.0,980.0,48.0,5,31,0.032679738562091505,0.06666666666666667,0.0,0.0
0,167,7034,7835,0,1,2,10,1.0,540.0,35.0,5,14,0.032679738562091505,0.0915032679738562,0.0,0.0
0,168,7034,7825,0,0.0,1,6,0.0,340.0,29.0,4,5,0.032679738562091505,0.07272727272727272,0.0,0.0
0,169,7034,7828,0,2,2,6,1.0,600.0,37.0,5,18,0.032679738562091505,0.09473684210526316,0.0,0.0
0,170,7034,3213,0,2,2,23,1.0,600.0,37.0,5,26,0.032679738562091505,0.1368421052631579,0.0,0.0
0,171,7034,7808,0,0.0,5,10,0.0,220.0,28.0,5,8,0.032679738562091505,0.17777777777777778,0.0,0.0
0,172,7034,7568,0,1,0.0,53,0.0,60.0,21.0,2,5,0.032679738562091505,0.6666666666666666,0.0,0.0
0,173,7034,7829,0,0.0,0.0,6,0.0,900.0,57.0,5,23,0.0310391363022942,0.032679738562091505,0.0,0.0
0,174,7034,7289,0,1,0.0,2,0.0,620.0,45.0,5,22,0.032679738562091505,0.06267806267806268,0.0,0.0
0,175,7034,7832,0,0.0,0.0,27,1.0,540.0,21.0,3,5,0.032679738562091505,0.5,0.0,0.0
0,176,7034,7812,0,1,0.0,22,1.0,480.0,32.0,5,12,0.032679738562091505,0.11428571428571428,0.0,0.0
0,177,7034,7836,0,0.0,0.0,35,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,178,7034,7118,0,1,0.0,3,1.0,880.0,42.0,5,21,0.032679738562091505,0.07,0.0,0.0
0,179,7034,1629,0,1,0.0,23,0.0,520.0,34.0,5,13,0.032679738562091505,0.10833333333333334,0.0,0.0
0,180,7034,5113,0,0.0,0.0,33,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,181,7034,7104,0,1,0.0,3,1.0,920.0,38.0,5,21,0.032679738562091505,0.1,0.0,0.0
0,182,7034,1371,0,2,5,8,1.0,500.0,31.0,5,21,0.032679738562091505,0.23076923076923078,0.0,0.0
0,183,7034,1724,0,0.0,0.0,64,0.0,1020.0,50.0,1,5,0.0020161290322580645,0.032679738562091505,0.0,0.0
0,184,7034,7483,0,2,5,9,3.0,1580.0,66.0,5,86,0.032679738562091505,0.06745098039215686,0.0,0.0
0,185,7034,7500,0,3,5,13,1.0,2340.0,92.0,5,205,0.032679738562091505,0.07387387387387387,0.0,0.0
0,186,7034,2415,0,1,0.0,47,0.0,320.0,28.0,5,18,0.032679738562091505,0.4,0.0,0.0
0,187,7034,1986,0,1,0.0,50,0.0,520.0,36.0,5,49,0.032679738562091505,0.3202614379084967,0.0,0.0
0,188,7034,2417,0,1,0.0,56,0.0,120.0,24.0,5,14,0.032679738562091505,0.9333333333333333,0.0,0.0
0,189,7034,1985,0,1,0.0,53,0.0,180.0,25.0,5,16,0.032679738562091505,0.7619047619047619,0.0,0.0
0,190,7034,2214,0,0.0,0.0,57,1.0,460.0,39.0,5,78,0.032679738562091505,0.33766233766233766,0.0,0.0
0,191,7034,7518,0,1,0.0,41,1.0,300.0,26.0,5,12,0.032679738562091505,0.3333333333333333,0.0,0.0
0,192,7034,2438,0,0.0,0.0,54,0.0,80.0,22.0,4,5,0.032679738562091505,0.6666666666666666,0.0,0.0
0,193,7034,8573,0,0.0,0.0,50,1.0,720.0,38.0,5,83,0.032679738562091505,0.3952380952380952,0.0,0.0
0,194,7034,7522,0,3,0.0,14,0.0,340.0,29.0,5,8,0.032679738562091505,0.14545454545454545,0.0,0.0
0,195,7034,7574,0,0.0,0.0,48,0.0,240.0,29.0,5,13,0.032679738562091505,0.23636363636363636,0.0,0.0
0,196,7034,8670,0,1,0.0,45,1.0,140.0,24.0,5,11,0.032679738562091505,0.5238095238095238,0.0,0.0
0,197,7034,7603,0,1,0.0,54,1.0,120.0,22.0,5,8,0.032679738562091505,0.8,0.0,0.0
0,198,7034,7521,0,1,0.0,8,0.0,1700.0,74.0,5,95,0.032679738562091505,0.06168831168831169,0.0,0.0
0,199,7034,7520,0,1,5,20,0.0,60.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,200,7034,7417,0,1,0.0,19,1.0,880.0,35.0,2,5,0.013071895424836602,0.032679738562091505,0.0,0.0
0,201,7034,7509,0,0.0,0.0,10,0.0,9580.0,241.0,5,280,0.011311760190683957,0.032679738562091505,0.0,0.0
0,202,7034,7511,0,0.0,0.0,7,0.0,200.0,28.0,4,5,0.032679738562091505,0.08888888888888889,0.0,0.0
0,203,7034,7394,0,2,0.0,3,1.0,340.0,31.0,5,7,0.032679738562091505,0.07692307692307693,0.0,0.0
0,204,7034,7510,0,0.0,0.0,4,0.0,220.0,26.0,2,5,0.032679738562091505,0.07142857142857142,0.0,0.0
0,205,7034,7504,0,1,0.0,48,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,206,7034,7506,0,0.0,0.0,9,0.0,580.0,38.0,5,6,0.031578947368421054,0.032679738562091505,0.0,0.0
0,207,7034,7503,0,2,0.0,32,1.0,440.0,35.0,5,7,0.032679738562091505,0.0457516339869281,0.0,0.0
0,208,7034,7198,0,1,0.0,6,1.0,5860.0,149.0,5,323,0.032679738562091505,0.03735831598427018,0.0,0.0
0,209,7034,7501,0,1,0.0,30,0.0,80.0,22.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,210,7034,7523,0,1,0.0,11,0.0,2260.0,69.0,5,75,0.032679738562091505,0.058823529411764705,0.0,0.0
0,211,7034,7524,0,1,4,38,1.0,60.0,20.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,212,7034,7536,0,1,0.0,28,0.0,160.0,24.0,4,5,0.032679738562091505,0.26666666666666666,0.0,0.0
0,213,7034,7537,0,0.0,1,39,1.0,1680.0,76.0,5,55,0.032144944476914086,0.032679738562091505,0.0,0.0
0,214,7034,7531,0,1,0.0,51,0.0,420.0,27.0,5,8,0.032679738562091505,0.2222222222222222,0.0,0.0
0,215,7034,7532,0,1,0.0,8,0.0,1500.0,56.0,5,61,0.032679738562091505,0.08677098150782361,0.0,0.0
0,216,7034,7534,0,1,0.0,42,0.0,240.0,30.0,5,7,0.032679738562091505,0.10606060606060606,0.0,0.0
0,217,7034,7538,0,1,0.0,54,0.0,120.0,24.0,5,8,0.032679738562091505,0.5333333333333333,0.0,0.0
0,218,7034,7539,0,1,0.0,58,0.0,100.0,22.0,2,5,0.032679738562091505,0.3333333333333333,0.0,0.0
0,219,7034,7544,0,2,0.0,29,0.0,120.0,23.0,1,5,0.032679738562091505,0.1,0.0,0.0
0,220,7034,7542,0,2,0.0,35,0.0,140.0,25.0,3,5,0.032679738562091505,0.14285714285714285,0.0,0.0
0,221,7034,7110,0,4,5,15,3.0,1120.0,55.0,5,59,0.032679738562091505,0.07564102564102564,0.0,0.0
0,222,7034,7548,0,1,5,19,0.0,1540.0,65.0,5,91,0.032679738562091505,0.0841813135985199,0.0,0.0
0,223,7034,7556,0,0.0,0.0,47,1.0,1220.0,62.0,5,51,0.032679738562091505,0.051515151515151514,0.0,0.0
0,224,7034,7557,0,0.0,0.0,53,0.0,140.0,25.0,5,20,0.032679738562091505,0.9523809523809523,0.0,0.0
0,225,7034,7559,0,0.0,0.0,53,0.0,140.0,25.0,5,20,0.032679738562091505,0.9523809523809523,0.0,0.0
0,226,7034,7560,0,0.0,0.0,53,0.0,140.0,25.0,5,20,0.032679738562091505,0.9523809523809523,0.0,0.0
0,227,7034,7569,0,0.0,0.0,59,0.0,80.0,22.0,1,5,0.032679738562091505,0.16666666666666666,0.0,0.0
0,228,7034,7571,0,0.0,0.0,55,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,229,7034,7572,0,0.0,1,22,0.0,380.0,33.0,5,17,0.032679738562091505,0.1619047619047619,0.0,0.0
0,230,7034,7435,0,1,0.0,27,0.0,380.0,31.0,5,10,0.032679738562091505,0.1282051282051282,0.0,0.0
0,231,7034,1858,0,0.0,1,34,1.0,560.0,40.0,5,77,0.032679738562091505,0.30434782608695654,0.0,0.0
0,232,7034,2445,0,0.0,0.0,68,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,233,7034,3741,0,1,0.0,59,1.0,100.0,22.0,5,7,0.032679738562091505,0.7,0.0,0.0
0,234,7034,7096,0,1,0.0,1,2.0,500.0,30.0,5,15,0.032679738562091505,0.16483516483516483,0.0,0.0
0,235,7034,1380,0,0.0,1,24,0.0,100.0,23.0,5,8,0.032679738562091505,0.8,0.0,0.0
0,236,7034,7427,0,2,5,9,1.0,520.0,37.0,5,20,0.032679738562091505,0.10526315789473684,0.0,0.0
0,237,7034,7390,0,0.0,5,15,0.0,480.0,29.0,5,6,0.032679738562091505,0.10909090909090909,0.0,0.0
0,238,7034,7855,0,1,5,10,3.0,660.0,39.0,5,35,0.032679738562091505,0.12681159420289856,0.0,0.0
0,239,7034,7154,0,3,2,9,3.0,1960.0,82.0,5,74,0.032679738562091505,0.03346901854364541,0.0,0.0
0,240,7034,8272,0,1,0.0,32,1.0,1220.0,51.0,5,88,0.032679738562091505,0.1568627450980392,0.0,0.0
0,241,7034,2025,0,0.0,1,37,1.0,180.0,26.0,5,15,0.032679738562091505,0.4166666666666667,0.0,0.0
0,242,7034,7570,0,4,1,6,2.0,2620.0,85.0,5,80,0.032679738562091505,0.03410059676044331,0.0,0.0
0,243,7034,7407,0,0.0,0.0,36,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,244,7034,7398,0,0.0,0.0,41,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,245,7034,7389,0,0.0,0.0,9,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,246,7034,7386,0,0.0,0.0,33,0.0,520.0,24.0,1,5,0.032679738562091505,0.06666666666666667,0.0,0.0
0,247,7034,7385,0,0.0,0.0,16,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,248,7034,7383,0,0.0,5,15,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,249,7034,7414,0,0.0,0.0,63,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,250,7034,7416,0,0.0,0.0,69,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,251,7034,1387,0,0.0,0.0,44,0.0,100.0,23.0,5,8,0.032679738562091505,0.8,0.0,0.0
0,252,7034,1381,0,0.0,4,37,0.0,120.0,23.0,5,9,0.032679738562091505,0.9,0.0,0.0
0,253,7034,1469,0,0.0,2,5,0.0,140.0,22.0,1,5,0.032679738562091505,0.16666666666666666,0.0,0.0
0,254,7034,7851,0,1,2,18,1.0,5320.0,82.0,5,295,0.032679738562091505,0.14182692307692307,0.0,0.0
0,255,7034,3900,0,1,1,16,0.0,80.0,21.0,2,5,0.032679738562091505,0.6666666666666666,0.0,0.0
0,256,7034,4591,0,1,0.0,47,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,257,7034,4592,0,1,1,29,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,258,7034,4589,0,1,1,21,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,259,7034,4578,0,1,0.0,54,0.0,120.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,260,7034,4577,0,1,0.0,54,0.0,120.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,261,7034,4576,0,1,0.0,53,0.0,120.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,262,7034,99,0,2,5,5,0.0,120.0,24.0,1,5,0.032679738562091505,0.06666666666666667,0.0,0.0
0,263,7034,7593,0,0.0,5,7,0.0,1440.0,62.0,5,17,0.017970401691331923,0.032679738562091505,0.0,0.0
0,264,7034,3747,0,0.0,0.0,53,0.0,40.0,20.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,265,7034,7117,0,1,0.0,36,1.0,20.0,18.0,0,5,0.0,0.032679738562091505,1.0,1.0
0,266,7034,7630,0,0.0,0.0,29,0.0,320.0,31.0,3,5,0.032679738562091505,0.038461538461538464,0.0,0.0
0,267,7034,7638,0,0.0,0.0,57,0.0,120.0,23.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,268,7034,7634,0,1,0.0,39,0.0,460.0,38.0,3,5,0.015789473684210527,0.032679738562091505,0.0,0.0
0,269,7034,7637,0,0.0,0.0,57,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,270,7034,7633,0,0.0,0.0,50,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,271,7034,7628,0,0.0,0.0,4,0.0,1740.0,83.0,5,80,0.032679738562091505,0.038461538461538464,0.0,0.0
0,272,7034,7627,0,1,2,17,0.0,60.0,21.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,273,7034,7625,0,0.0,0.0,58,0.0,20.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,274,7034,7109,0,1,0.0,10,1.0,20.0,18.0,0,5,0.0,0.032679738562091505,1.0,1.0
0,275,7034,7106,0,2,0.0,6,2.0,140.0,22.0,2,5,0.032679738562091505,0.13333333333333333,0.0,0.0
0,276,7034,7622,0,1,3,8,1.0,1240.0,35.0,5,17,0.032679738562091505,0.1111111111111111,0.0,0.0
0,277,7034,7623,0,0.0,0.0,32,0.0,180.0,27.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,278,7034,8217,0,1,3,21,2.0,220.0,24.0,2,5,0.032679738562091505,0.07142857142857142,0.0,0.0
0,279,7034,103,0,1,0.0,19,0.0,1020.0,30.0,5,13,0.032679738562091505,0.19696969696969696,0.0,0.0
0,280,7034,1589,0,0.0,0.0,58,0.0,480.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,281,7034,7849,0,1,0.0,1,0.0,860.0,46.0,5,7,0.018518518518518517,0.032679738562091505,0.0,0.0
0,282,7034,7437,0,0.0,2,17,1.0,3400.0,131.0,5,105,0.016301816488122962,0.032679738562091505,0.0,0.0
0,283,7034,1862,0,0.0,0.0,46,0.0,40.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,284,7034,3657,0,0.0,0.0,13,0.0,60.0,21.0,2,5,0.032679738562091505,0.6666666666666666,0.0,0.0
0,285,7034,3656,0,0.0,0.0,6,0.0,1140.0,39.0,5,31,0.032679738562091505,0.14761904761904762,0.0,0.0
0,286,7034,7610,0,0.0,0.0,1,0.0,1520.0,47.0,5,40,0.032679738562091505,0.09852216748768473,0.0,0.0
0,287,7034,7605,0,0.0,0.0,2,0.0,3240.0,79.0,5,44,0.024043715846994537,0.032679738562091505,0.0,0.0
0,288,7034,7396,0,0.0,0.0,9,0.0,560.0,28.0,5,11,0.032679738562091505,0.24444444444444444,0.0,0.0
0,289,7034,7401,0,0.0,0.0,17,0.0,880.0,32.0,5,8,0.032679738562091505,0.08791208791208792,0.0,0.0
0,290,7034,7409,0,0.0,0.0,55,0.0,300.0,31.0,5,5,0.032679738562091505,0.0641025641025641,0.0,0.0
0,291,7034,7408,0,0.0,0.0,36,0.0,60.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,292,7034,7405,0,0.0,0.0,55,0.0,60.0,21.0,3,5,0.032679738562091505,1.0,0.0,0.0
0,293,7034,7111,0,1,0.0,42,1.0,40.0,19.0,1,5,0.032679738562091505,1.0,0.0,0.0
0,294,7034,5360,0,0.0,1,43,1.0,40.0,19.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,295,7034,8344,0,0.0,0.0,65,0.0,80.0,20.0,0,5,0.0,0.032679738562091505,0.0,0.0
0,296,7034,7192,0,0.0,1,37,1.0,1300.0,56.0,5,27,0.032679738562091505,0.03643724696356275,0.0,0.0
0,297,7034,8476,0,0.0,2,15,0.0,520.0,36.0,5,14,0.032679738562091505,0.0915032679738562,0.0,0.0
0,298,7034,7444,0,0.0,0.0,8,1.0,780.0,51.0,5,8,0.0142602495543672,0.032679738562091505,0.0,0.0
0,299,7034,8468,0,0.0,0.0,62,0.0,460.0,33.0,5,17,0.032679738562091505,0.1619047619047619,0.0,0.0
0,300,7034,8478,0,1,0.0,46,0.0,1060.0,47.0,5,31,0.032679738562091505,0.07635467980295567,0.0,0.0
0,301,7034,7464,0,2,1,22,0.0,640.0,42.0,5,42,0.032679738562091505,0.15217391304347827,0.0,0.0
0,302,7034,8397,0,0.0,1,17,0.0,140.0,25.0,5,5,0.032679738562091505,0.23809523809523808,0.0,0.0
0,303,7034,7840,0,0.0,2,34,1.0,2080.0,95.0,5,53,0.017649017649017648,0.032679738562091505,0.0,0.0
