artist_urn,artist_name,track_name,track_id,track_date,featuring_artist_urn,featuring_artist_name
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Allez nique ta mère,41W4nBPmB5U7JuPFTKAvWv,2020-09-04,0oeiA5U9u1U45Gos5cywUU,Soso Maness
7CUFPNi1TU8RowpnFRSsZV,Niska,Bandit Chef,1OW0wI2AO42LpFylmfxeC0,2020-09-04,7M2ZGRhAsmh4On0JlVEyCX,Madrane
0gGcw3tA1fZoF23qa8KFb7,Bolémvn,10K,1S4XEBpFWeb2KNBj3DrLKI,2020-09-04,6L34dW6SKMSDaGIfYDU19j,Maes
4uJNQGa3L2frXDxwgouTIw,Franglish,Biberon,7jLhyKQZbUoeEmpR5scmdC,2020-09-04,6HCBnyTBSLdb3TFn2ayulY,Leto
0gGcw3tA1fZoF23qa8KFb7,Bolémvn,Prends ta monnaie,5wnjNfCXj1QxVoT0EqU4Yv,2020-09-04,2s7fZ34RK8RUJQ2ewsh6I5,RK
4bDcCV0zjPsVs2GxtduYry,Captaine Roshi,AMG - Remix,3jiKfRuNmCUHuLJx8N0wNc,2020-09-04,2tcoLkA9Hexz70Kuc1NTUl,Gradur
7kyIBL1EYouLqC8vw7IOui,L'Algérino,La Vida,6AX2rV7WSkipUYxQSoATTg,2020-09-04,2RJBv9wXbW6m539q9NOfW1,Soprano
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,RR 9.1,1zCFLOQKi85utBKKN6WhN1,2020-09-04,7CUFPNi1TU8RowpnFRSsZV,Niska
2eh8cEKZk4VeruUrGq748D,Rim'K,Valise,6VKRhsoGErJ2MKtV4B61SP,2020-09-04,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD
626MEj1uIFt7eZMSroO01a,Shotas,LVC,2VKGhWy8LQef7u1MHnngHr,2020-09-04,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,2MA1DguyEWc7TsDhLUGlF9,2020-09-04,58wXmynHaAWI5hwlPZP3qL,Booba
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Tricheur,5acXiDlPtWxaa7UwQzNnBx,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
2eh8cEKZk4VeruUrGq748D,Rim'K,Rose rouge,2jad7GYFCyB8WvUnwyHM0d,2020-09-04,4sbXXFzEWJY2zsZjelerjX,Dadju
04AIS3XqFcq2k8w3Tx4AmU,Siboy,Mobali,1aXVsTexZhsg0QzD7d9Bxr,2020-09-04,3sUR4X5PizkiiB8XCMbckw,Ben Ash
3Rz9ULXMl7mfhCCFNnhd5N,ZeGuerre,Zé,1taipau2qGi8cABEhk3riA,2020-09-04,6qFt3TjvxMt77YGsktWG8Z,Sofiane
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Maryline,6CFMnUTeFamgH9LEDXp32l,2020-09-04,2kXKa3aAFngGz2P4GjG5w2,SCH
09E5z6upwkmwTKX8LGQgMo,Yaro,Mec de cité,49gOWnPfkTJs4QLCl0Axe3,2020-09-04,6Te49r3A6f5BiIgBRxH7FH,Ninho
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,783s90kc6YhHFq63mGMOFF,2020-09-04,6Te49r3A6f5BiIgBRxH7FH,Ninho
2z2TRvloJt4EfUNQp9rHAi,Alonzo,Sur la moto,7mC7dm3Z3xgsUXF8ZHVtxr,2020-09-04,3IW7ScrzXmPvZhB27hmfgy,Jul
6L34dW6SKMSDaGIfYDU19j,Maes,Dybala,0cAwohVBdlvAFRZP8yHRdz,2020-09-04,3IW7ScrzXmPvZhB27hmfgy,Jul
4sbXXFzEWJY2zsZjelerjX,Dadju,Grand bain,10KnHlmzaTtEqGURk16V83,2020-09-04,6Te49r3A6f5BiIgBRxH7FH,Ninho
1WDkNp8Duv9QhO246S4dDa,Bramsito,Criminel,7rOU7daFaIt7Lm6U6TmKri,2020-09-04,7CUFPNi1TU8RowpnFRSsZV,Niska
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Allez nique ta mère,7zr2fFigALXtYSdLbv9srt,2020-09-04,0oeiA5U9u1U45Gos5cywUU,Soso Maness
2s7fZ34RK8RUJQ2ewsh6I5,RK,Euros,03vtT586yLxw81kAIVMUpP,2020-09-04,6L34dW6SKMSDaGIfYDU19j,Maes
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Tricheur,3Q0otBH1JiDoB2IF4vsCoM,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,5jME3jyDrCxqojOlnTErkO,2020-09-04,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
4uJNQGa3L2frXDxwgouTIw,Franglish,Biberon,3NRehbLmSbKSI1aiWbAPvx,2020-09-04,6HCBnyTBSLdb3TFn2ayulY,Leto
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,3dqgYd9sGKI6Kcfq69Vyus,2020-09-04,58wXmynHaAWI5hwlPZP3qL,Booba
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,4zFb8UfEjlL91ZVDSFH7AX,2020-09-04,4sbXXFzEWJY2zsZjelerjX,Dadju
7kyIBL1EYouLqC8vw7IOui,L'Algérino,Moula max,563TOWQcbdEYf4iuAcOuEj,2020-09-04,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
09E5z6upwkmwTKX8LGQgMo,Yaro,Mec de cité,2t6Fa8Y2aXIM4DgiA2djfY,2020-09-04,6Te49r3A6f5BiIgBRxH7FH,Ninho
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,3H4iSC4pnLkJ6Q2LnhRll2,2020-09-04,6Te49r3A6f5BiIgBRxH7FH,Ninho
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,RR 9.1,2xIudZLD3uWfeTxTZIdR9s,2020-09-04,7CUFPNi1TU8RowpnFRSsZV,Niska
5RaQ9nmVGoTye2SI76x3yw,Kofs,Embourgeoisé,2qM88hvXzWyedcPoS1vdAy,2020-09-04,1ntQKIMIgESKpKoNXVBvQg,Kaaris
05hirnMeVIzCrcUxbrysZU,Hatik,Plus riche,2nV1ucyuZAwfp1heUe3lI6,2020-09-04,6qFt3TjvxMt77YGsktWG8Z,Sofiane
3b5bg1k6N9u31OtzSfK2dP,Dosseh,L'odeur du charbon,7dhh3mhCsQWhpS8tVCgTcR,2020-09-04,6L34dW6SKMSDaGIfYDU19j,Maes
2eh8cEKZk4VeruUrGq748D,Rim'K,Valise,1NshSsfuovbLIuplDChKap,2020-09-04,1q7T9rFQ2a2ukA1PU51fo3,Koba LaD
3J7r4VsNmuWixU0nXvyPd8,Kalash,JTC,5QkYcImMbUfIP95cgVUlZ0,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
7kyIBL1EYouLqC8vw7IOui,L'Algérino,Les princes de la nuit,6fcAh57lI2LPipuRGR3Ysk,2020-09-04,6qFt3TjvxMt77YGsktWG8Z,Sofiane
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,50qiajD2e8VFkqHifaOoyY,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
7CUFPNi1TU8RowpnFRSsZV,Niska,Matuidi Charo (PSG),4JdeGbxWR96jBf3boXUC77,2020-09-04,57UNBGWy1iDPVEgSLrBxko,Rako
1WDkNp8Duv9QhO246S4dDa,Bramsito,Criminel,5IsLIamPHiKePxcxIWtALs,2020-09-04,7CUFPNi1TU8RowpnFRSsZV,Niska
1q7T9rFQ2a2ukA1PU51fo3,Koba LaD,RR 9.1,2EUG17D8QMWdCVIDtevQ8g,2020-09-04,7CUFPNi1TU8RowpnFRSsZV,Niska
56Q6weEROZ1RsVrTak8Bm7,Iam,Self Made Men,4aXOIxxqNVp6gVwjEeulqu,2020-09-04,2CLtDhw1uJe59E3P56JN6T,Psy 4 De La Rime
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,44NmjaAd1lQCSAfhaN9fOA,2020-09-04,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,344prhIIlTp1v0f7IP2f6F,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Bloody,4FF8edfej6P24A8wJKeBUQ,2020-09-04,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine
58wXmynHaAWI5hwlPZP3qL,Booba,JAUNÉ,36Cw79tsW24Wty2R54tHYt,2020-09-04,0mmk05vTtGGG2jYwLxRHwy,Zed
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Putain d'époque,1zTfsUQGfOurM7f54Ja5Vc,2020-09-04,4LXBc13z5EWsc5N32bLxfH,Nekfeu
1rT9J8vtPCzEKL7oGntxnr,Rémy,Comme à l'ancienne,7AEm3GiGgwkm8DrLJRz2X7,2020-09-04,1PTl9q5EaEZejVGts7MBLN,Mac Tyer
6oc3ElPTqRlMxSWCuZPi3x,Kool Shen,J'Reviens,6s2hO3foH8NinKS7iV9qh1,2020-09-04,5q3WViYe7mEvzU9CY6lixh,JoeyStarr
7CUFPNi1TU8RowpnFRSsZV,Niska,Médicament,4V1V2OHNOngpMLlfyD5H1U,2020-09-04,58wXmynHaAWI5hwlPZP3qL,Booba
4eYnorQRhVHT2KBl2UyHHd,Vegedream,Personne,0iiSUO98UIvYWqf5EFUI4S,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
4LXBc13z5EWsc5N32bLxfH,Nekfeu,Dans l'univers,3ACaO1YaZvGDt8FQwoxpQx,2020-09-04,1FmxE030Xe2H8Bn9bdv6Pd,Vanessa Paradis
3zAmfmJQ3McF3XqyHdjuGG,Remy,Alibi,6FStdqeDLqCH7JJ43WptO4,2020-09-04,6HCBnyTBSLdb3TFn2ayulY,Leto
29leSwIXuQmc0D8VkujVAB,313,Amour de jeunesse,006YlYIjoau1GwtRO2bAqd,2020-09-04,2x25IlLO7rMnESx9TWY6Uc,Naïla
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,5NAOJSU421euFZr6JokqOH,2020-09-04,2UwqpfQtNuhBwviIC0f2ie,Damso
4WnAHZz1pgl8hus8hidIRV,MHD,Bébé,6XwuU1nKqlovdhvmS1zpFi,2020-09-04,4sbXXFzEWJY2zsZjelerjX,Dadju
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,27mTv6l8iLqxmwxGTObhm8,2020-08-28,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
58wXmynHaAWI5hwlPZP3qL,Booba,JAUNÉ,5H9f7fEMpfKTzv7GPcS6bk,2020-08-28,0mmk05vTtGGG2jYwLxRHwy,Zed
4uJNQGa3L2frXDxwgouTIw,Franglish,My Salsa,2jrHlqcv8LJiCFTCsrCKc7,2020-08-28,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
0gGcw3tA1fZoF23qa8KFb7,Bolémvn,10K,1Fd9JtjQYZr6XduFKUPpc3,2020-08-28,6L34dW6SKMSDaGIfYDU19j,Maes
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,4AFlr2s68TOxRZcFpDFYxm,2020-08-28,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
7CUFPNi1TU8RowpnFRSsZV,Niska,Matuidi Charo (PSG),6aVsoB3TApYHwQUFYte331,2020-08-28,57UNBGWy1iDPVEgSLrBxko,Rako
1WDkNp8Duv9QhO246S4dDa,Bramsito,Criminel,6MSadA7P3PFb1kw1USBFET,2020-08-28,7CUFPNi1TU8RowpnFRSsZV,Niska
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,5OdmAtKdsRca1Q9ynG2ooS,2020-08-28,2UwqpfQtNuhBwviIC0f2ie,Damso
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Putain d'époque,3FXLcHHVQZeG1IejD6Omtp,2020-08-28,4LXBc13z5EWsc5N32bLxfH,Nekfeu
1rT9J8vtPCzEKL7oGntxnr,Rémy,Comme à l'ancienne,3CaV2JC9p8GLRbzzdEyycB,2020-08-28,1PTl9q5EaEZejVGts7MBLN,Mac Tyer
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,4yZGs6hTsx0PoaIvRvlylQ,2020-08-28,6CSKMBCeQhddsPL63zvDhX,Dj Leska
1PTl9q5EaEZejVGts7MBLN,Mac Tyer,Fais-les danser,7eW3AVKDa2Z5anaHZgqewJ,2020-08-28,7x3eTVPlBiPjXHn3qotY86,KeBlack
7DUTsWY3RBd64vh8UtgtYA,Lacrim,A.W.A,3aVxa7ornnQTxarNRqOMU3,2020-08-28,6vXTefBL93Dj5IqAWq6OTv,French Montana
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,4c88Em6w1junHvRZychQTm,2020-08-28,6Te49r3A6f5BiIgBRxH7FH,Ninho
56Q6weEROZ1RsVrTak8Bm7,Iam,Self Made Men,42qv3JNLfb7Cy8UiJ5Wg1u,2020-08-28,2CLtDhw1uJe59E3P56JN6T,Psy 4 De La Rime
6oc3ElPTqRlMxSWCuZPi3x,Kool Shen,J'Reviens,3L1i9Jqasg0kf5KlLuvQxT,2020-08-28,5q3WViYe7mEvzU9CY6lixh,JoeyStarr
1eDFNPc0Y0eMbG03c89Dmw,Busta Flex,Jay-Z,1TzLKR31JPGmA55SZ7hDBY,2020-08-28,3LRglKUv0v6CqKPgh3eriq,Shone
4uJNQGa3L2frXDxwgouTIw,Franglish,My Salsa,1pGSkiaIwrYsnmU1ZnsBSj,2020-08-28,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,39QTT4QsNKH02higOUBXbT,2020-08-28,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,5YiWzTyDiFmzNTXD0Yf8xC,2020-08-28,4sbXXFzEWJY2zsZjelerjX,Dadju
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,4HAyvCL7BaJXdhnHnG6paA,2020-08-28,58wXmynHaAWI5hwlPZP3qL,Booba
7CUFPNi1TU8RowpnFRSsZV,Niska,Méchant,0AFJann3wyrLSVU02wYneq,2020-08-28,6Te49r3A6f5BiIgBRxH7FH,Ninho
15jZ8OLtnGATWHlQkltG7f,Amel Bent,Jusqu'au bout,4TqE7jGuAloR0SgUw4K65u,2020-08-28,7CW7QdOgRStOg7JktRuZ3E,Imen Es
3dH7pcBScIJQboDyMzUzez,GLK,93% [Tijuana],699wDiOaBvzf1SCHZmv6mm,2020-08-28,2EFpb61Lpi0l5ldOiqbZkK,Landy
46wEUZyujVrFSrdCnTKQmV,Marwa Loud,Allez les gros,3xzPId4RXbFuDH5FzkR7JC,2020-08-28,7xNYY1Zkb1vks5m9ATlJok,Naza
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Ce soir ne sors pas,38lxGLeM0V9X7IpY0yF4hJ,2020-08-28,0GOx72r5AAEKRGQFn3xqXK,GIMS
6RXNoNfqGTqlCIwAvzo4Xp,DJ Sem,Mi Corazón,6xhIs8OgOK2ciYpgy1jMo1,2020-08-28,46wEUZyujVrFSrdCnTKQmV,Marwa Loud
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,7KK0Qj4BSjNVXeqi4rbhpJ,2020-08-28,6Te49r3A6f5BiIgBRxH7FH,Ninho
4sbXXFzEWJY2zsZjelerjX,Dadju,Wouli Liya,2lXEKextnmiLUzTixC3EY8,2020-08-28,6SC6ul0Ytq0O0HBLyQ4CpS,Kaly
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,0cFe2c9Ya3wqjY094cs3OC,2020-08-28,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
4WnAHZz1pgl8hus8hidIRV,MHD,Bella,1194UhUJATNywCtuvLFfsO,2020-08-28,3tVQdUvClmAT7URs9V3rsp,WizKid
6L34dW6SKMSDaGIfYDU19j,Maes,Madrina,08fa8cIkk5efyvCbF1FmJO,2020-08-28,58wXmynHaAWI5hwlPZP3qL,Booba
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,5iWVVjDIOymRMeX3iqXF3c,2020-08-28,6CSKMBCeQhddsPL63zvDhX,Dj Leska
1GQ4ihUi4W36nt5ZKmtMgh,DJ Kayz,Jour J,7Lcm6DD7FqoKv4i7pGicr8,2020-08-28,7a6TPrZH6MH6NFR0mlZLOg,Wassila
0Xy42slaJyTJV1vfi9Hbey,Kezah,Mirador,5W13GUQWF1QEiWyWmaDISz,2020-08-28,4KbmIh6ZR008MKManlHO6n,Freddy Gladieux
04AIS3XqFcq2k8w3Tx4AmU,Siboy,Mobali,38YYDuNyZd5UCEuy02pctV,2020-08-28,3sUR4X5PizkiiB8XCMbckw,Ben Ash
1WDkNp8Duv9QhO246S4dDa,Bramsito,Sale mood,2dL7PmPrgyrYkukCUXIv58,2020-08-28,58wXmynHaAWI5hwlPZP3qL,Booba
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,5tD3Oa1TIS0uaEcj2C3q4G,2020-08-28,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
1xAkr1syMoClC66pHMk2Eq,La Synesia,P*teuh !! - Radio Edit,0NV7n4eD6JwgUolaXnC2PB,2020-08-28,01MO2HEsV29s0CiSyAX5Uy,DJ McFly
1ntQKIMIgESKpKoNXVBvQg,Kaaris,Diarabi - Remix,4tHwOrY3tp1GFlh6RzffX1,2020-08-28,75ctWsRuGXmxMxnFPkuEwA,Fler
28ztjHIXceRRntmTUfnmUX,Khaled,Delali,47OJSZXzonFnyVmNi98aEo,2020-08-28,0JOxt5QOwq0czoJxvSc5hS,GASHI
7kyIBL1EYouLqC8vw7IOui,L'Algérino,La Vida,0XnXs7SYXwANGZGWH3P3o4,2020-08-28,2RJBv9wXbW6m539q9NOfW1,Soprano
7CUFPNi1TU8RowpnFRSsZV,Niska,Bandit Chef,4zKtakF1wO40Ez3H2Ma9TQ,2020-07-24,7M2ZGRhAsmh4On0JlVEyCX,Madrane
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,2VODT2d93iiq3R34g7alEP,2020-07-24,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
6Te49r3A6f5BiIgBRxH7FH,Ninho,Pirate,32aw8R5f6SMWgm3P4FC1jj,2020-07-24,4fn6Kez1kGOO74vNuKrvCU,Hös Copperfield
58wXmynHaAWI5hwlPZP3qL,Booba,JAUNÉ,1UBvV3sKPlwLwwWiO5sDK4,2020-07-24,0mmk05vTtGGG2jYwLxRHwy,Zed
0gGcw3tA1fZoF23qa8KFb7,Bolémvn,10K,1ZDE3QXpPWaJRuSWeZB3eq,2020-07-24,6L34dW6SKMSDaGIfYDU19j,Maes
4sbXXFzEWJY2zsZjelerjX,Dadju,Grand bain,0trZ8DRNQdZHu5xEHQr5J9,2020-07-24,6Te49r3A6f5BiIgBRxH7FH,Ninho
1WDkNp8Duv9QhO246S4dDa,Bramsito,Criminel,409skEw8Iz3JqgseZ3QdWU,2020-07-24,7CUFPNi1TU8RowpnFRSsZV,Niska
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,34Diaoeu2bzAUh9Ip2uHwe,2020-07-24,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
7CUFPNi1TU8RowpnFRSsZV,Niska,Matuidi Charo (PSG),3OwhHrn9yg67PfaAfNzA1z,2020-07-24,57UNBGWy1iDPVEgSLrBxko,Rako
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,7M99dhIdCS4FIGYtB3JFms,2020-07-24,2UwqpfQtNuhBwviIC0f2ie,Damso
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Putain d'époque,13NFgkCDLDiumSKLPyuJ0e,2020-07-24,4LXBc13z5EWsc5N32bLxfH,Nekfeu
1rT9J8vtPCzEKL7oGntxnr,Rémy,Comme à l'ancienne,0dXmIQyzceBK3l0CPt4rQV,2020-07-24,1PTl9q5EaEZejVGts7MBLN,Mac Tyer
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,0snTq94sQtkrWcWZ7AIkWH,2020-07-24,6CSKMBCeQhddsPL63zvDhX,Dj Leska
1PTl9q5EaEZejVGts7MBLN,Mac Tyer,Fais-les danser,3FHY2VMDcmNUBXGqENofnh,2020-07-24,7x3eTVPlBiPjXHn3qotY86,KeBlack
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,3czRN1rJUk1UnQhWU3eIYh,2020-07-24,6Te49r3A6f5BiIgBRxH7FH,Ninho
7DUTsWY3RBd64vh8UtgtYA,Lacrim,A.W.A,4JHKUIiFsm75Y7pJvizJfi,2020-07-24,6vXTefBL93Dj5IqAWq6OTv,French Montana
56Q6weEROZ1RsVrTak8Bm7,Iam,Self Made Men,3CEvc75NHQYqhtLWMVH74I,2020-07-24,2CLtDhw1uJe59E3P56JN6T,Psy 4 De La Rime
6oc3ElPTqRlMxSWCuZPi3x,Kool Shen,J'Reviens,5mXOr2fZiqiuTY5cuTuHxh,2020-07-24,5q3WViYe7mEvzU9CY6lixh,JoeyStarr
1eDFNPc0Y0eMbG03c89Dmw,Busta Flex,Jay-Z,5a4oWDgeJUKEsXmBnBXlk3,2020-07-24,3LRglKUv0v6CqKPgh3eriq,Shone
0GgY7hjMoGDsX8ZDe2mwds,Soolking,Meleğim,0SaUu9tSAFs7K1GLfkIWgC,2020-07-17,4sbXXFzEWJY2zsZjelerjX,Dadju
6L34dW6SKMSDaGIfYDU19j,Maes,Blanche,5tYwCrXhxsjdZhp1OqdHdz,2020-07-17,58wXmynHaAWI5hwlPZP3qL,Booba
2tcoLkA9Hexz70Kuc1NTUl,Gradur,Ne reviens pas,6mf0KnHEPH0qtpSTydHN2b,2020-07-17,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
7CUFPNi1TU8RowpnFRSsZV,Niska,Méchant,4fZUddOCERWdXp5JIb5GFt,2020-07-17,6Te49r3A6f5BiIgBRxH7FH,Ninho
3dH7pcBScIJQboDyMzUzez,GLK,93% [Tijuana],0pfUrgKDluzLWttqnuiyRP,2020-07-17,2EFpb61Lpi0l5ldOiqbZkK,Landy
46wEUZyujVrFSrdCnTKQmV,Marwa Loud,Allez les gros,1dJKq7g26OLMHUwLoLSLKj,2020-07-17,7xNYY1Zkb1vks5m9ATlJok,Naza
7DUTsWY3RBd64vh8UtgtYA,Lacrim,Ce soir ne sors pas,1ecAbxjHH1rouXaWyrnVbj,2020-07-17,0GOx72r5AAEKRGQFn3xqXK,GIMS
6RXNoNfqGTqlCIwAvzo4Xp,DJ Sem,Mi Corazón,0Evm1dy7a615deDLpbagfC,2020-07-17,46wEUZyujVrFSrdCnTKQmV,Marwa Loud
2eh8cEKZk4VeruUrGq748D,Rim'K,Air Max,2O5UvxxuNvr9cFIfyfOSfD,2020-07-17,6Te49r3A6f5BiIgBRxH7FH,Ninho
4sbXXFzEWJY2zsZjelerjX,Dadju,Wouli Liya,5UwYrGeA4El5KMruiq5g3M,2020-07-17,6SC6ul0Ytq0O0HBLyQ4CpS,Kaly
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,2KGq1P0QE582gp5yc422qd,2020-07-17,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
4WnAHZz1pgl8hus8hidIRV,MHD,Bella,5atvfhsAnQnGTYbLAeqRuP,2020-07-17,3tVQdUvClmAT7URs9V3rsp,WizKid
6L34dW6SKMSDaGIfYDU19j,Maes,Madrina,1nazDtPx0H30nuaCt3G44n,2020-07-17,58wXmynHaAWI5hwlPZP3qL,Booba
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,0iTQwU50eX2GfVPJkbiEMm,2020-07-17,6CSKMBCeQhddsPL63zvDhX,Dj Leska
1GQ4ihUi4W36nt5ZKmtMgh,DJ Kayz,Jour J,1yb05Zn0dPeFXXxitdulcX,2020-07-17,7a6TPrZH6MH6NFR0mlZLOg,Wassila
0Xy42slaJyTJV1vfi9Hbey,Kezah,Mirador,28AWtifJJoXPyXJSedjjDf,2020-07-17,4KbmIh6ZR008MKManlHO6n,Freddy Gladieux
04AIS3XqFcq2k8w3Tx4AmU,Siboy,Mobali,0IHNgq5jKCD89VO6iLRz0o,2020-07-17,3sUR4X5PizkiiB8XCMbckw,Ben Ash
1WDkNp8Duv9QhO246S4dDa,Bramsito,Sale mood,36HogMng8Uktos5DZAQK6I,2020-07-17,58wXmynHaAWI5hwlPZP3qL,Booba
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,1Avx4G9VOWvLC28K5FUtXZ,2020-07-17,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
1ntQKIMIgESKpKoNXVBvQg,Kaaris,Diarabi - Remix,7gRuJcpMQL0QAXdo6prXBI,2020-07-17,75ctWsRuGXmxMxnFPkuEwA,Fler
28ztjHIXceRRntmTUfnmUX,Khaled,Delali,4EhGH1Asg0nDKvKIwzxT0A,2020-07-17,0JOxt5QOwq0czoJxvSc5hS,GASHI
1xAkr1syMoClC66pHMk2Eq,La Synesia,P*teuh !! - Radio Edit,6yvneBoka8w5mWYvGD4hVy,2020-07-17,01MO2HEsV29s0CiSyAX5Uy,DJ McFly
7kyIBL1EYouLqC8vw7IOui,L'Algérino,La Vida,13W3j4U6VVJMCWXDOz4o09,2020-07-17,2RJBv9wXbW6m539q9NOfW1,Soprano
3dH7pcBScIJQboDyMzUzez,GLK,Wesh,5qGlg4RZwkoVKtTWKUIm3D,2020-07-17,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
58wXmynHaAWI5hwlPZP3qL,Booba,JAUNÉ,2KM3gI18AwDehoVXeLQMzQ,2020-07-17,0mmk05vTtGGG2jYwLxRHwy,Zed
0gGcw3tA1fZoF23qa8KFb7,Bolémvn,10K,6mzwDCB1ekKXPhcdh6NO4f,2020-07-17,6L34dW6SKMSDaGIfYDU19j,Maes
0GgY7hjMoGDsX8ZDe2mwds,Soolking,La Kichta,3YLFB7H6if4wk7eDwD0Bnz,2020-07-17,3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré
7CUFPNi1TU8RowpnFRSsZV,Niska,Matuidi Charo (PSG),4a2AlXNdJ81DWM3T7QhRHf,2020-07-17,57UNBGWy1iDPVEgSLrBxko,Rako
1WDkNp8Duv9QhO246S4dDa,Bramsito,Criminel,0k4GQUqxFVoqE8P9fon1nl,2020-07-17,7CUFPNi1TU8RowpnFRSsZV,Niska
3J7r4VsNmuWixU0nXvyPd8,Kalash,Mwaka Moon,1A82K4yz6qsiYNoGjGmAJi,2020-07-17,2UwqpfQtNuhBwviIC0f2ie,Damso
3b5bg1k6N9u31OtzSfK2dP,Dosseh,Putain d'époque,5Qmok91uelNs5UanYXjBff,2020-07-17,4LXBc13z5EWsc5N32bLxfH,Nekfeu
1rT9J8vtPCzEKL7oGntxnr,Rémy,Comme à l'ancienne,68HRWkKRTNUFTZSIemILVv,2020-07-17,1PTl9q5EaEZejVGts7MBLN,Mac Tyer
4eYnorQRhVHT2KBl2UyHHd,Vegedream,La fuite - Vegedream X Dj Leska / Edit MIx,69rpf9sFuGBccEjWja4J53,2020-07-17,6CSKMBCeQhddsPL63zvDhX,Dj Leska
1PTl9q5EaEZejVGts7MBLN,Mac Tyer,Fais-les danser,5JMORkwL9c1xSXkwLQHqUF,2020-07-17,7x3eTVPlBiPjXHn3qotY86,KeBlack
